년도,역명,월,역번호,승차인원,하차인원,_source_file
2022,구암,11,1117,83950,83608,대전교통공사_역별 수송실적_20221231.csv
2022,구암,12,1117,84837,83654,대전교통공사_역별 수송실적_20221231.csv
2023,구암,1,1117,76323,76377,대전교통공사_역별 수송실적_20231231.csv
2023,구암,2,1117,77932,77610,대전교통공사_역별 수송실적_20231231.csv
2023,구암,3,1117,91540,91258,대전교통공사_역별 수송실적_20231231.csv
2023,구암,4,1117,87416,87722,대전교통공사_역별 수송실적_20231231.csv
2023,구암,5,1117,89957,90203,대전교통공사_역별 수송실적_20231231.csv
2023,구암,6,1117,86397,85980,대전교통공사_역별 수송실적_20231231.csv
2023,구암,7,1117,80248,79745,대전교통공사_역별 수송실적_20231231.csv
2023,구암,8,1117,80432,79833,대전교통공사_역별 수송실적_20231231.csv
2023,구암,9,1117,83491,83049,대전교통공사_역별 수송실적_20231231.csv
2023,구암,10,1117,87673,88220,대전교통공사_역별 수송실적_20231231.csv
2023,구암,11,1117,87073,86825,대전교통공사_역별 수송실적_20231231.csv
2023,구암,12,1117,85740,85322,대전교통공사_역별 수송실적_20231231.csv
2024,구암,1,1117,81995,82088,대전교통공사_역별 수송실적_20241231.csv
2024,구암,2,1117,75600,76355,대전교통공사_역별 수송실적_20241231.csv
2024,구암,3,1117,87400,87426,대전교통공사_역별 수송실적_20241231.csv
2024,구암,4,1117,88135,88065,대전교통공사_역별 수송실적_20241231.csv
2024,구암,5,1117,92296,92212,대전교통공사_역별 수송실적_20241231.csv
2024,구암,6,1117,84699,84117,대전교통공사_역별 수송실적_20241231.csv
2024,구암,7,1117,84039,83585,대전교통공사_역별 수송실적_20241231.csv
2024,구암,8,1117,82558,82119,대전교통공사_역별 수송실적_20241231.csv
2024,구암,9,1117,81497,81616,대전교통공사_역별 수송실적_20241231.csv
2024,구암,10,1117,88498,88029,대전교통공사_역별 수송실적_20241231.csv
2024,구암,11,1117,91103,90538,대전교통공사_역별 수송실적_20241231.csv
2024,구암,12,1117,90436,89457,대전교통공사_역별 수송실적_20241231.csv
2026,구암,1,1117,83346,81992,대전교통공사_역별 수송실적_20260731.csv
2026,구암,2,1117,82461,80335,대전교통공사_역별 수송실적_20260731.csv
2026,구암,3,1117,102648,99137,대전교통공사_역별 수송실적_20260731.csv
2026,구암,4,1117,104041,100761,대전교통공사_역별 수송실적_20260731.csv
2026,구암,5,1117,104398,101610,대전교통공사_역별 수송실적_20260731.csv
2026,구암,6,1117,96110,93397,대전교통공사_역별 수송실적_20260731.csv
2026,구암,7,1117,91410,88543,대전교통공사_역별 수송실적_20260731.csv
2015,노은,1,1120,139300,145093,대전교통공사_역별 수송실적_20151231.csv
2015,노은,2,1120,118765,123372,대전교통공사_역별 수송실적_20151231.csv
2015,노은,3,1120,133836,140261,대전교통공사_역별 수송실적_20151231.csv
2015,노은,4,1120,129738,136251,대전교통공사_역별 수송실적_20151231.csv
2015,노은,5,1120,136138,142291,대전교통공사_역별 수송실적_20151231.csv
2015,노은,6,1120,109614,114438,대전교통공사_역별 수송실적_20151231.csv
2015,노은,7,1120,129751,135825,대전교통공사_역별 수송실적_20151231.csv
2015,노은,8,1120,129246,135905,대전교통공사_역별 수송실적_20151231.csv
2015,노은,9,1120,124726,130955,대전교통공사_역별 수송실적_20151231.csv
2015,노은,10,1120,134109,141939,대전교통공사_역별 수송실적_20151231.csv
2015,노은,11,1120,127421,134325,대전교통공사_역별 수송실적_20151231.csv
2015,노은,12,1120,138706,144122,대전교통공사_역별 수송실적_20151231.csv
2016,노은,1,1120,127953,134709,대전교통공사_역별 수송실적_20161231.csv
2016,노은,2,1120,119110,125441,대전교통공사_역별 수송실적_20161231.csv
2016,노은,3,1120,128608,136994,대전교통공사_역별 수송실적_20161231.csv
2016,노은,4,1120,124062,131425,대전교통공사_역별 수송실적_20161231.csv
2016,노은,5,1120,130246,137779,대전교통공사_역별 수송실적_20161231.csv
2016,노은,6,1120,123031,130953,대전교통공사_역별 수송실적_20161231.csv
2016,노은,7,1120,127107,135221,대전교통공사_역별 수송실적_20161231.csv
2016,노은,8,1120,125012,133849,대전교통공사_역별 수송실적_20161231.csv
2016,노은,9,1120,116987,125091,대전교통공사_역별 수송실적_20161231.csv
2016,노은,10,1120,127276,135201,대전교통공사_역별 수송실적_20161231.csv
2016,노은,11,1120,127130,134949,대전교통공사_역별 수송실적_20161231.csv
2016,노은,12,1120,136725,143515,대전교통공사_역별 수송실적_20161231.csv
2017,노은,1,1120,125467,132450,대전교통공사_역별 수송실적_20171231.csv
2017,노은,2,1120,124290,131036,대전교통공사_역별 수송실적_20171231.csv
2017,노은,3,1120,131111,138873,대전교통공사_역별 수송실적_20171231.csv
2017,노은,4,1120,122093,128915,대전교통공사_역별 수송실적_20171231.csv
2017,노은,5,1120,129364,137072,대전교통공사_역별 수송실적_20171231.csv
2017,노은,6,1120,123013,130223,대전교통공사_역별 수송실적_20171231.csv
2017,노은,7,1120,124045,131121,대전교통공사_역별 수송실적_20171231.csv
2017,노은,8,1120,124109,132101,대전교통공사_역별 수송실적_20171231.csv
2017,노은,9,1120,126289,133167,대전교통공사_역별 수송실적_20171231.csv
2017,노은,10,1120,114490,120364,대전교통공사_역별 수송실적_20171231.csv
2017,노은,11,1120,125764,130837,대전교통공사_역별 수송실적_20171231.csv
2017,노은,12,1120,131055,136155,대전교통공사_역별 수송실적_20171231.csv
2018,노은,1,1120,128606,135406,대전교통공사_역별 수송실적_20181231.csv
2018,노은,2,1120,111877,117670,대전교통공사_역별 수송실적_20181231.csv
2018,노은,3,1120,127802,134856,대전교통공사_역별 수송실적_20181231.csv
2018,노은,4,1120,120181,127575,대전교통공사_역별 수송실적_20181231.csv
2018,노은,5,1120,129386,135732,대전교통공사_역별 수송실적_20181231.csv
2018,노은,6,1120,120073,125757,대전교통공사_역별 수송실적_20181231.csv
2018,노은,7,1120,122383,129096,대전교통공사_역별 수송실적_20181231.csv
2018,노은,8,1120,120019,126755,대전교통공사_역별 수송실적_20181231.csv
2018,노은,9,1120,113052,118501,대전교통공사_역별 수송실적_20181231.csv
2018,노은,10,1120,126466,132532,대전교통공사_역별 수송실적_20181231.csv
2018,노은,11,1120,126281,133016,대전교통공사_역별 수송실적_20181231.csv
2018,노은,12,1120,129055,134986,대전교통공사_역별 수송실적_20181231.csv
2019,노은,1,1120,128902,135136,대전교통공사_역별 수송실적_20191231.csv
2019,노은,2,1120,111573,117421,대전교통공사_역별 수송실적_20191231.csv
2019,노은,3,1120,126439,133315,대전교통공사_역별 수송실적_20191231.csv
2019,노은,4,1120,124080,131414,대전교통공사_역별 수송실적_20191231.csv
2019,노은,5,1120,133088,140467,대전교통공사_역별 수송실적_20191231.csv
2019,노은,6,1120,122173,128478,대전교통공사_역별 수송실적_20191231.csv
2019,노은,7,1120,130238,136560,대전교통공사_역별 수송실적_20191231.csv
2019,노은,8,1120,124048,130737,대전교통공사_역별 수송실적_20191231.csv
2019,노은,9,1120,115173,121197,대전교통공사_역별 수송실적_20191231.csv
2019,노은,10,1120,129254,135879,대전교통공사_역별 수송실적_20191231.csv
2019,노은,11,1120,127312,133530,대전교통공사_역별 수송실적_20191231.csv
2019,노은,12,1120,133392,139508,대전교통공사_역별 수송실적_20191231.csv
2020,노은,1,1120,121305,128308,대전교통공사_역별 수송실적_20200531.csv
2020,노은,2,1120,93228,98464,대전교통공사_역별 수송실적_20200531.csv
2020,노은,3,1120,58535,62154,대전교통공사_역별 수송실적_20200531.csv
2020,노은,4,1120,70214,74442,대전교통공사_역별 수송실적_20200531.csv
2020,노은,5,1120,86650,91685,대전교통공사_역별 수송실적_20200531.csv
2020,노은,6,1120,86449,91449,대전교통공사_역별 수송실적_20211231.csv
2020,노은,7,1120,86887,92687,대전교통공사_역별 수송실적_20211231.csv
2020,노은,8,1120,82112,87028,대전교통공사_역별 수송실적_20211231.csv
2020,노은,9,1120,77161,81229,대전교통공사_역별 수송실적_20211231.csv
2020,노은,10,1120,84823,89325,대전교통공사_역별 수송실적_20211231.csv
2020,노은,11,1120,90618,95673,대전교통공사_역별 수송실적_20211231.csv
2020,노은,12,1120,78943,83055,대전교통공사_역별 수송실적_20211231.csv
2021,노은,1,1120,83630,88657,대전교통공사_역별 수송실적_20211231.csv
2021,노은,2,1120,81036,85500,대전교통공사_역별 수송실적_20211231.csv
2021,노은,3,1120,96430,101645,대전교통공사_역별 수송실적_20211231.csv
2021,노은,4,1120,91316,96938,대전교통공사_역별 수송실적_20211231.csv
2021,노은,5,1120,92426,97747,대전교통공사_역별 수송실적_20211231.csv
2021,노은,6,1120,93814,99408,대전교통공사_역별 수송실적_20211231.csv
2021,노은,7,1120,90660,96050,대전교통공사_역별 수송실적_20211231.csv
2021,노은,8,1120,82610,87822,대전교통공사_역별 수송실적_20211231.csv
2021,노은,9,1120,87111,92085,대전교통공사_역별 수송실적_20211231.csv
2021,노은,10,1120,97342,101348,대전교통공사_역별 수송실적_20211231.csv
2021,노은,11,1120,103158,107397,대전교통공사_역별 수송실적_20211231.csv
2021,노은,12,1120,102710,107282,대전교통공사_역별 수송실적_20211231.csv
2022,노은,1,1120,99554,104403,대전교통공사_역별 수송실적_20221231.csv
2022,노은,2,1120,82427,86827,대전교통공사_역별 수송실적_20221231.csv
2022,노은,3,1120,94613,99474,대전교통공사_역별 수송실적_20221231.csv
2022,노은,4,1120,101518,106240,대전교통공사_역별 수송실적_20221231.csv
2022,노은,5,1120,114637,120193,대전교통공사_역별 수송실적_20221231.csv
2022,노은,6,1120,110633,115932,대전교통공사_역별 수송실적_20221231.csv
2022,노은,7,1120,111928,117483,대전교통공사_역별 수송실적_20221231.csv
2022,노은,8,1120,104626,109482,대전교통공사_역별 수송실적_20221231.csv
2022,노은,9,1120,104580,109863,대전교통공사_역별 수송실적_20221231.csv
2022,노은,10,1120,110846,116077,대전교통공사_역별 수송실적_20221231.csv
2022,노은,11,1120,110474,116443,대전교통공사_역별 수송실적_20221231.csv
2022,노은,12,1120,119568,124697,대전교통공사_역별 수송실적_20221231.csv
2023,노은,1,1120,108647,113951,대전교통공사_역별 수송실적_20231231.csv
2023,노은,2,1120,109726,114532,대전교통공사_역별 수송실적_20231231.csv
2023,노은,3,1120,118980,124568,대전교통공사_역별 수송실적_20231231.csv
2023,노은,4,1120,113153,117969,대전교통공사_역별 수송실적_20231231.csv
2023,노은,5,1120,118672,123760,대전교통공사_역별 수송실적_20231231.csv
2023,노은,6,1120,118236,122358,대전교통공사_역별 수송실적_20231231.csv
2023,노은,7,1120,116002,121453,대전교통공사_역별 수송실적_20231231.csv
2023,노은,8,1120,115888,121577,대전교통공사_역별 수송실적_20231231.csv
2023,노은,9,1120,109092,114878,대전교통공사_역별 수송실적_20231231.csv
2023,노은,10,1120,115847,121097,대전교통공사_역별 수송실적_20231231.csv
2023,노은,11,1120,117551,123067,대전교통공사_역별 수송실적_20231231.csv
2023,노은,12,1120,121086,126536,대전교통공사_역별 수송실적_20231231.csv
2024,노은,1,1120,119508,125728,대전교통공사_역별 수송실적_20241231.csv
2024,노은,2,1120,109680,115027,대전교통공사_역별 수송실적_20241231.csv
2024,노은,3,1120,120023,125351,대전교통공사_역별 수송실적_20241231.csv
2024,노은,4,1120,116427,122499,대전교통공사_역별 수송실적_20241231.csv
2024,노은,5,1120,123790,129829,대전교통공사_역별 수송실적_20241231.csv
2024,노은,6,1120,114306,120281,대전교통공사_역별 수송실적_20241231.csv
2024,노은,7,1120,120423,126769,대전교통공사_역별 수송실적_20241231.csv
2024,노은,8,1120,112768,119023,대전교통공사_역별 수송실적_20241231.csv
2024,노은,9,1120,106151,112121,대전교통공사_역별 수송실적_20241231.csv
2024,노은,10,1120,118702,124647,대전교통공사_역별 수송실적_20241231.csv
2024,노은,11,1120,120136,127093,대전교통공사_역별 수송실적_20241231.csv
2024,노은,12,1120,125994,130808,대전교통공사_역별 수송실적_20241231.csv
2026,노은,1,1120,120010,126015,대전교통공사_역별 수송실적_20260731.csv
2026,노은,2,1120,105717,111618,대전교통공사_역별 수송실적_20260731.csv
2026,노은,3,1120,124680,131227,대전교통공사_역별 수송실적_20260731.csv
2026,노은,4,1120,126848,133389,대전교통공사_역별 수송실적_20260731.csv
2026,노은,5,1120,124865,131358,대전교통공사_역별 수송실적_20260731.csv
2026,노은,6,1120,121220,128243,대전교통공사_역별 수송실적_20260731.csv
2026,노은,7,1120,121471,128241,대전교통공사_역별 수송실적_20260731.csv
2015,대동,1,1103,167893,142951,대전교통공사_역별 수송실적_20151231.csv
2015,대동,2,1103,137027,117956,대전교통공사_역별 수송실적_20151231.csv
2015,대동,3,1103,204259,177490,대전교통공사_역별 수송실적_20151231.csv
2015,대동,4,1103,195244,168862,대전교통공사_역별 수송실적_20151231.csv
2015,대동,5,1103,198391,169467,대전교통공사_역별 수송실적_20151231.csv
2015,대동,6,1103,157615,133686,대전교통공사_역별 수송실적_20151231.csv
2015,대동,7,1103,162400,139061,대전교통공사_역별 수송실적_20151231.csv
2015,대동,8,1103,163618,142629,대전교통공사_역별 수송실적_20151231.csv
2015,대동,9,1103,179646,152905,대전교통공사_역별 수송실적_20151231.csv
2015,대동,10,1103,189045,163507,대전교통공사_역별 수송실적_20151231.csv
2015,대동,11,1103,179900,156705,대전교통공사_역별 수송실적_20151231.csv
2015,대동,12,1103,179237,155185,대전교통공사_역별 수송실적_20151231.csv
2016,대동,1,1103,151686,133984,대전교통공사_역별 수송실적_20161231.csv
2016,대동,2,1103,133190,117564,대전교통공사_역별 수송실적_20161231.csv
2016,대동,3,1103,195302,173850,대전교통공사_역별 수송실적_20161231.csv
2016,대동,4,1103,182516,160803,대전교통공사_역별 수송실적_20161231.csv
2016,대동,5,1103,185901,164273,대전교통공사_역별 수송실적_20161231.csv
2016,대동,6,1103,169102,149492,대전교통공사_역별 수송실적_20161231.csv
2016,대동,7,1103,153404,134763,대전교통공사_역별 수송실적_20161231.csv
2016,대동,8,1103,145201,127231,대전교통공사_역별 수송실적_20161231.csv
2016,대동,9,1103,162208,141896,대전교통공사_역별 수송실적_20161231.csv
2016,대동,10,1103,172147,152321,대전교통공사_역별 수송실적_20161231.csv
2016,대동,11,1103,170794,152653,대전교통공사_역별 수송실적_20161231.csv
2016,대동,12,1103,166440,146178,대전교통공사_역별 수송실적_20161231.csv
2017,대동,1,1103,135065,120158,대전교통공사_역별 수송실적_20171231.csv
2017,대동,2,1103,130851,116529,대전교통공사_역별 수송실적_20171231.csv
2017,대동,3,1103,182487,161603,대전교통공사_역별 수송실적_20171231.csv
2017,대동,4,1103,170144,150746,대전교통공사_역별 수송실적_20171231.csv
2017,대동,5,1103,174540,155036,대전교통공사_역별 수송실적_20171231.csv
